"No.Courge","X.Par","Traitement","TRT..","Rep1","Poids_g","HV.Pseudo","HV.Pénétrant","Pseudo.Cicatrice","Pseudo.bosse","Black.Rot"
"464",1,9,"Rye+Gly",2,3,1780,0,0,0,0,0
"465",2,9,"Rye+Gly",2,3,1400,0,5,0,0,0
"466",3,9,"Rye+Gly",2,3,810,0,0,1,0,0
"467",4,9,"Rye+Gly",2,3,1160,0,0,0,0,0
"468",5,9,"Rye+Gly",2,3,1080,0,0,0,0,0
"469",6,9,"Rye+Gly",2,3,870,0,0,0,0,0
"470",7,9,"Rye+Gly",2,3,1570,0,0,1,0,0
"471",8,9,"Rye+Gly",2,3,2080,0,0,0,0,0
"472",9,9,"Rye+Gly",2,3,2140,0,0,1,0,0
"473",10,9,"Rye+Gly",2,3,1100,0,0,0,0,0
"474",11,9,"Rye+Gly",2,3,1280,0,0,0,0,0
"475",12,9,"Rye+Gly",2,3,1240,0,0,0,0,0
"476",13,9,"Rye+Gly",2,3,1530,0,0,0,0,0
"477",14,9,"Rye+Gly",2,3,1090,0,0,0,0,0
"478",15,9,"Rye+Gly",2,3,930,0,0,0,0,0
"479",16,9,"Rye+Gly",2,3,1300,0,0,0,0,0
"480",17,9,"Rye+Gly",2,3,2150,0,0,0,0,0
"481",18,9,"Rye+Gly",2,3,1400,0,0,0,0,0
"482",19,9,"Rye+Gly",2,3,1670,0,5,5,1,0
"483",20,9,"Rye+Gly",2,3,1200,0,0,0,0,0
"484",21,9,"Rye+Gly",2,3,840,0,0,0,0,0
"485",22,9,"Rye+Gly",2,3,1750,0,0,0,0,0
"486",23,9,"Rye+Gly",2,3,1250,0,0,5,0,0
"487",24,9,"Rye+Gly",2,3,1490,0,0,0,0,0
"488",25,9,"Rye+Gly",2,3,1310,0,0,5,0,0
"489",26,9,"Rye+Gly",2,3,750,0,0,0,0,0
"490",27,9,"Rye+Gly",2,3,2080,0,0,0,0,0
"491",28,9,"Rye+Gly",2,3,430,0,0,0,0,0
"492",29,9,"Rye+Gly",2,3,460,0,0,0,0,0
"493",30,9,"Rye+Gly",2,3,580,0,0,0,0,0
"494",31,9,"Rye+Gly",2,3,2100,0,0,5,0,0
"495",32,9,"Rye+Gly",2,3,1030,0,0,0,0,5
"496",33,9,"Rye+Gly",2,3,680,0,0,1,0,0
"497",34,9,"Rye+Gly",2,3,1420,0,0,0,0,0
"498",35,9,"Rye+Gly",2,3,370,0,0,0,0,0
"499",36,9,"Rye+Gly",2,3,420,0,0,0,0,0
"500",37,9,"Rye+Gly",2,3,810,0,0,0,0,0
"501",38,9,"Rye+Gly",2,3,580,0,0,0,0,0
"502",39,9,"Rye+Gly",2,3,330,0,0,0,0,0
"503",40,9,"Rye+Gly",2,3,1660,0,0,5,0,0
"504",41,9,"Rye+Gly",2,3,2010,0,0,0,0,0
"505",42,9,"Rye+Gly",2,3,1230,0,0,0,0,0
"506",43,9,"Rye+Gly",2,3,1210,0,0,0,0,0
"507",44,9,"Rye+Gly",2,3,600,0,0,0,0,0
"508",45,9,"Rye+Gly",2,3,650,0,0,0,0,0
"509",46,9,"Rye+Gly",2,3,1310,0,0,0,0,0
"510",47,9,"Rye+Gly",2,3,890,0,0,0,0,0
"511",48,9,"Rye+Gly",2,3,410,0,0,0,0,0
"512",1,10,"Rye",1,3,1860,0,0,0,0,0
"513",2,10,"Rye",1,3,1600,0,0,0,0,0
"514",3,10,"Rye",1,3,2140,0,0,0,0,0
"515",4,10,"Rye",1,3,2320,0,0,0,0,0
"516",5,10,"Rye",1,3,530,0,0,0,0,0
"517",6,10,"Rye",1,3,1120,0,0,0,0,0
"518",7,10,"Rye",1,3,1210,0,0,0,0,0
"519",8,10,"Rye",1,3,860,0,5,0,0,0
"520",9,10,"Rye",1,3,1920,0,0,0,0,0
"521",10,10,"Rye",1,3,1730,0,0,0,0,0
"522",11,10,"Rye",1,3,1730,0,0,1,0,0
"523",12,10,"Rye",1,3,1600,0,0,1,0,0
"524",13,10,"Rye",1,3,1300,0,0,0,0,0
"525",14,10,"Rye",1,3,1770,0,0,0,0,0
"526",15,10,"Rye",1,3,1630,0,0,0,0,0
"527",16,10,"Rye",1,3,1060,0,0,0,0,0
"528",17,10,"Rye",1,3,2070,0,0,0,0,0
"529",18,10,"Rye",1,3,1600,0,0,0,0,0
"530",19,10,"Rye",1,3,1760,0,0,0,0,0
"531",20,10,"Rye",1,3,1210,0,0,0,0,0
"532",21,10,"Rye",1,3,1890,0,0,0,0,0
"533",22,10,"Rye",1,3,1790,0,0,5,0,0
"534",23,10,"Rye",1,3,1480,0,0,0,0,0
"535",24,10,"Rye",1,3,1870,0,10,0,0,0
"536",25,10,"Rye",1,3,1990,0,0,0,0,0
"537",26,10,"Rye",1,3,1930,0,0,0,0,0
"538",27,10,"Rye",1,3,1660,0,0,0,0,0
"539",28,10,"Rye",1,3,2260,0,0,0,0,0
"540",29,10,"Rye",1,3,1480,0,0,0,0,0
"541",30,10,"Rye",1,3,1610,0,0,0,0,0
"542",31,10,"Rye",1,3,1320,0,0,0,0,0
"543",32,10,"Rye",1,3,1200,0,0,0,0,0
"544",33,10,"Rye",1,3,1290,0,0,10,0,0
"545",34,10,"Rye",1,3,1260,0,0,0,0,0
"546",35,10,"Rye",1,3,2180,5,0,0,0,0
"547",36,10,"Rye",1,3,1500,0,0,0,0,0
"548",37,10,"Rye",1,3,980,5,0,0,0,0
"549",38,10,"Rye",1,3,1180,0,0,0,0,0
"550",39,10,"Rye",1,3,950,0,0,5,0,0
"551",40,10,"Rye",1,3,1280,0,0,0,0,0
"552",41,10,"Rye",1,3,1110,0,0,0,0,0
"553",42,10,"Rye",1,3,1130,0,0,0,0,0
"554",43,10,"Rye",1,3,1020,0,0,5,0,0
"555",44,10,"Rye",1,3,1090,0,0,0,0,0
"556",45,10,"Rye",1,3,1010,5,0,0,0,0
"557",46,10,"Rye",1,3,1390,0,0,0,0,0
"558",47,10,"Rye",1,3,940,0,0,0,0,0
"559",48,10,"Rye",1,3,840,0,0,5,0,0
"560",49,10,"Rye",1,3,870,0,0,0,0,0
"561",50,10,"Rye",1,3,550,0,0,5,0,0
"562",51,10,"Rye",1,3,960,0,0,0,0,0
"563",52,10,"Rye",1,3,1440,0,0,0,0,0
"564",53,10,"Rye",1,3,950,0,0,0,0,0
"565",54,10,"Rye",1,3,910,1,0,0,0,0
"566",55,10,"Rye",1,3,430,0,0,0,0,0
"567",56,10,"Rye",1,3,620,0,0,0,0,0
"568",57,10,"Rye",1,3,940,0,0,0,0,0
"569",58,10,"Rye",1,3,1040,5,0,1,0,0
"570",59,10,"Rye",1,3,1660,0,0,0,0,0
"571",60,10,"Rye",1,3,650,0,0,0,0,0
"572",61,10,"Rye",1,3,370,5,0,0,0,0
"573",62,10,"Rye",1,3,1240,0,0,0,0,0
"574",63,10,"Rye",1,3,720,0,0,0,0,0
"575",1,11,"Plastic",3,3,NA,0,0,0,0,25
"576",2,11,"Plastic",3,3,NA,0,0,0,0,0
"577",3,11,"Plastic",3,3,NA,0,0,0,0,0
"578",4,11,"Plastic",3,3,NA,0,20,0,0,0
"579",5,11,"Plastic",3,3,2800,0,0,0,0,0
"580",6,11,"Plastic",3,3,1980,0,0,0,1,0
"581",7,11,"Plastic",3,3,2600,0,0,0,0,0
"582",8,11,"Plastic",3,3,2180,0,0,0,0,0
"583",9,11,"Plastic",3,3,2470,0,0,0,0,0
"584",10,11,"Plastic",3,3,2020,0,0,0,0,0
"585",11,11,"Plastic",3,3,1990,0,0,0,0,0
"586",12,11,"Plastic",3,3,2040,0,0,0,0,0
"587",13,11,"Plastic",3,3,1200,0,80,0,0,0
"588",14,11,"Plastic",3,3,1080,0,0,1,0,0
"589",15,11,"Plastic",3,3,2060,0,0,1,0,0
"590",16,11,"Plastic",3,3,1120,0,0,0,0,0
"591",17,11,"Plastic",3,3,2090,0,0,0,0,0
"592",18,11,"Plastic",3,3,1370,0,0,0,0,1
"593",19,11,"Plastic",3,3,1220,0,0,0,0,0
"594",20,11,"Plastic",3,3,1820,0,0,0,5,0
"595",21,11,"Plastic",3,3,460,0,0,0,0,0
"596",22,11,"Plastic",3,3,1090,0,0,5,0,0
"597",23,11,"Plastic",3,3,1230,0,0,0,0,0
"598",24,11,"Plastic",3,3,1930,0,0,0,0,0
"599",25,11,"Plastic",3,3,1130,1,0,0,0,0
"600",26,11,"Plastic",3,3,1360,0,0,0,0,0
"601",27,11,"Plastic",3,3,830,0,0,0,0,0
"602",28,11,"Plastic",3,3,990,0,0,0,0,0
"603",29,11,"Plastic",3,3,1220,0,0,0,0,0
"604",30,11,"Plastic",3,3,830,0,0,0,0,0
"605",31,11,"Plastic",3,3,750,0,0,0,0,0
"606",32,11,"Plastic",3,3,780,0,0,0,0,0
"607",33,11,"Plastic",3,3,1600,0,0,0,0,0
"608",34,11,"Plastic",3,3,730,0,5,0,0,0
"609",35,11,"Plastic",3,3,780,1,0,0,0,0
"610",36,11,"Plastic",3,3,840,0,0,0,0,0
"611",37,11,"Plastic",3,3,1560,0,0,0,0,0
"612",38,11,"Plastic",3,3,1320,0,0,0,0,5
"613",39,11,"Plastic",3,3,1600,0,0,0,0,0
"614",40,11,"Plastic",3,3,860,0,0,0,0,1
"615",41,11,"Plastic",3,3,1460,0,0,0,0,0
"616",42,11,"Plastic",3,3,960,0,0,0,0,0
"617",43,11,"Plastic",3,3,1040,0,0,0,0,0
"618",44,11,"Plastic",3,3,850,0,0,0,0,0
"619",45,11,"Plastic",3,3,780,0,0,0,0,0
"620",46,11,"Plastic",3,3,800,0,0,0,0,0
"621",47,11,"Plastic",3,3,1310,0,0,0,0,0
"622",48,11,"Plastic",3,3,1790,0,0,0,0,0
"623",49,11,"Plastic",3,3,1780,0,0,0,0,0
"624",50,11,"Plastic",3,3,1230,0,0,0,1,0
"625",51,11,"Plastic",3,3,1480,0,0,0,0,0
"626",52,11,"Plastic",3,3,710,0,0,0,0,10
"627",53,11,"Plastic",3,3,750,0,0,0,0,0
"628",54,11,"Plastic",3,3,940,0,0,0,0,0
"629",55,11,"Plastic",3,3,910,0,0,0,0,0
"630",56,11,"Plastic",3,3,850,0,0,0,0,0
"631",57,11,"Plastic",3,3,1130,0,0,0,0,0
"632",58,11,"Plastic",3,3,870,0,0,0,0,0
"633",59,11,"Plastic",3,3,700,0,0,0,0,0
"634",60,11,"Plastic",3,3,1040,0,0,0,0,0
"635",61,11,"Plastic",3,3,770,0,0,0,0,0
"636",62,11,"Plastic",3,3,1110,0,0,0,0,0
"637",63,11,"Plastic",3,3,1410,0,0,5,0,0
"638",64,11,"Plastic",3,3,1120,0,0,5,0,1
"639",65,11,"Plastic",3,3,680,0,0,0,0,0
"640",1,12,"Soil",4,3,NA,0,100,0,0,0
"641",2,12,"Soil",4,3,1940,0,0,0,0,0
"642",3,12,"Soil",4,3,1590,1,0,1,0,0
"643",4,12,"Soil",4,3,1410,0,0,0,0,0
"644",5,12,"Soil",4,3,1550,0,0,5,0,0
"645",6,12,"Soil",4,3,1440,0,0,0,0,0
"646",7,12,"Soil",4,3,1050,0,0,0,0,0
"647",8,12,"Soil",4,3,1410,0,0,10,0,0
"648",9,12,"Soil",4,3,1390,0,0,5,0,0
"649",10,12,"Soil",4,3,2180,0,0,0,0,0
"650",11,12,"Soil",4,3,2310,0,0,5,0,0
"651",12,12,"Soil",4,3,1060,0,0,0,0,10
"652",13,12,"Soil",4,3,1330,0,0,0,0,0
"653",14,12,"Soil",4,3,2170,0,0,0,0,0
"654",15,12,"Soil",4,3,1190,0,0,1,0,0
"655",16,12,"Soil",4,3,1820,0,0,0,0,0
"656",17,12,"Soil",4,3,1480,0,0,5,5,0
"657",18,12,"Soil",4,3,1050,0,0,1,0,0
"658",19,12,"Soil",4,3,2140,0,0,1,0,0
"659",20,12,"Soil",4,3,1500,0,0,1,0,0
"660",21,12,"Soil",4,3,1360,0,0,5,0,0
"661",22,12,"Soil",4,3,1830,0,0,5,0,0
"662",23,12,"Soil",4,3,3060,0,0,0,0,1
"663",24,12,"Soil",4,3,2400,0,0,0,0,0
"664",25,12,"Soil",4,3,1710,0,0,0,0,0
"665",26,12,"Soil",4,3,2830,0,0,5,0,0
"666",27,12,"Soil",4,3,1670,0,0,5,0,0
"667",28,12,"Soil",4,3,1890,0,0,0,0,0
"668",29,12,"Soil",4,3,1240,0,0,0,0,0
"669",30,12,"Soil",4,3,820,1,0,1,0,0
"670",31,12,"Soil",4,3,870,0,0,0,0,0
"671",32,12,"Soil",4,3,1990,0,0,0,0,0
"672",33,12,"Soil",4,3,2220,0,0,0,0,0
"673",34,12,"Soil",4,3,890,0,0,0,0,5
"674",35,12,"Soil",4,3,1230,0,0,0,0,0
"675",36,12,"Soil",4,3,1790,0,0,5,0,0
"676",37,12,"Soil",4,3,1040,0,0,0,0,0
"677",38,12,"Soil",4,3,710,0,0,0,0,0
"678",39,12,"Soil",4,3,580,0,0,0,0,0
"679",40,12,"Soil",4,3,820,0,0,5,0,0
"680",41,12,"Soil",4,3,1190,0,0,0,0,0
"681",42,12,"Soil",4,3,1560,0,5,0,0,0
"682",43,12,"Soil",4,3,1110,0,0,0,0,0
"683",44,12,"Soil",4,3,1510,0,0,0,0,0
"684",45,12,"Soil",4,3,720,0,0,0,0,0
"685",46,12,"Soil",4,3,1780,0,0,0,0,0
"686",47,12,"Soil",4,3,2470,0,0,0,0,0
"687",48,12,"Soil",4,3,1040,0,0,0,0,0
"688",49,12,"Soil",4,3,720,0,0,1,0,0
"689",50,12,"Soil",4,3,1450,0,0,5,0,0
"690",51,12,"Soil",4,3,1740,0,0,1,0,5
"691",52,12,"Soil",4,3,930,0,0,1,1,0
"692",53,12,"Soil",4,3,1670,0,0,1,0,0
"693",54,12,"Soil",4,3,1000,0,0,0,0,0
"694",55,12,"Soil",4,3,1270,0,0,1,0,0
"695",56,12,"Soil",4,3,860,0,5,0,0,0
"696",57,12,"Soil",4,3,1910,0,0,0,0,1
"697",58,12,"Soil",4,3,780,0,0,0,0,0
"698",59,12,"Soil",4,3,2630,0,0,0,0,0
"699",60,12,"Soil",4,3,1290,0,0,0,0,0
"700",61,12,"Soil",4,3,770,0,0,0,0,0
"701",62,12,"Soil",4,3,1290,0,0,0,0,10
"702",63,12,"Soil",4,3,610,0,0,0,0,0
"703",64,12,"Soil",4,3,2040,0,0,0,0,0
"704",65,12,"Soil",4,3,1290,0,0,1,0,10
"705",66,12,"Soil",4,3,1200,0,0,0,0,0
"706",67,12,"Soil",4,3,NA,0,0,0,0,0
"707",1,13,"Soil",4,4,960,0,20,0,0,0
"708",2,13,"Soil",4,4,1030,0,0,1,0,0
"709",3,13,"Soil",4,4,1090,0,0,0,0,0
"710",4,13,"Soil",4,4,1420,0,0,0,0,0
"711",5,13,"Soil",4,4,1220,0,0,0,0,0
"712",6,13,"Soil",4,4,1670,0,0,5,0,0
"713",7,13,"Soil",4,4,1070,0,0,0,0,0
"714",8,13,"Soil",4,4,2220,0,0,0,0,0
"715",9,13,"Soil",4,4,2120,0,0,1,0,0
"716",10,13,"Soil",4,4,2010,0,0,5,0,0
"717",11,13,"Soil",4,4,1080,0,0,5,1,0
"718",12,13,"Soil",4,4,1650,0,0,5,0,0
"719",13,13,"Soil",4,4,2560,0,0,5,0,0
"720",14,13,"Soil",4,4,860,0,0,0,0,5
"721",15,13,"Soil",4,4,1070,0,0,0,0,0
"722",16,13,"Soil",4,4,1530,0,0,0,0,0
"723",17,13,"Soil",4,4,1310,0,0,5,0,0
"724",18,13,"Soil",4,4,1940,0,0,0,0,0
"725",19,13,"Soil",4,4,1160,0,0,5,0,0
"726",20,13,"Soil",4,4,1830,0,5,0,0,0
"727",21,13,"Soil",4,4,2390,0,0,0,0,5
"728",22,13,"Soil",4,4,1610,0,0,5,0,0
"729",23,13,"Soil",4,4,2120,0,0,10,0,0
"730",24,13,"Soil",4,4,760,0,0,0,0,0
"731",25,13,"Soil",4,4,1120,0,0,0,1,0
"732",26,13,"Soil",4,4,900,0,0,1,0,0
"733",27,13,"Soil",4,4,1520,0,0,0,0,0
"734",28,13,"Soil",4,4,1880,0,0,5,0,0
"735",29,13,"Soil",4,4,910,0,0,1,0,0
"736",30,13,"Soil",4,4,1830,0,0,5,0,0
"737",31,13,"Soil",4,4,1260,0,0,0,0,0
"738",32,13,"Soil",4,4,1480,0,0,0,0,0
"739",33,13,"Soil",4,4,550,0,0,0,0,0
"740",34,13,"Soil",4,4,1610,0,0,0,0,0
"741",35,13,"Soil",4,4,890,0,0,0,0,0
"742",36,13,"Soil",4,4,560,0,0,0,0,0
"743",37,13,"Soil",4,4,1740,0,0,0,0,0
"744",38,13,"Soil",4,4,760,0,0,0,0,0
"745",39,13,"Soil",4,4,1800,0,0,0,0,25
